seq,round,bench,status,kind,name,median,mean,min,p95
51,16,large,OK,count,created,10.00,9.27,0.00,31.00
51,16,large,OK,count,destroyed,9.00,9.27,0.00,20.00
51,16,large,OK,count,commands_applied,12.00,12.99,0.00,27.00
51,16,large,OK,count,hits_delivered,5.00,5.68,0.00,13.00
51,16,large,OK,count,alive,2247.00,2248.47,2226.00,2267.00
52,17,boid,OK,stage,GridBuildSystem,99.40,100.18,75.60,127.50
52,17,boid,OK,stage,BoidSystem,452.10,490.95,419.10,678.00
52,17,boid,OK,stage,MovementSystem,24.20,25.20,21.60,30.80
52,17,boid,OK,stage,ApplyWorldBounds,50.00,50.45,49.60,51.30
52,17,boid,OK,stage,CollisionSystem,307.20,323.92,264.60,428.80
52,17,boid,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
52,17,boid,OK,frame,frame,940.60,990.76,867.40,1237.60
52,17,boid,OK,count,events_published,744.00,763.50,475.00,966.00
52,17,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
53,17,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
53,17,small,OK,stage,FireBullets,0.10,0.06,0.00,0.10
53,17,small,OK,stage,Movement,1.00,1.08,0.90,1.10
53,17,small,OK,stage,GridBuild,7.20,7.55,6.80,9.00
53,17,small,OK,stage,Hit,2.50,2.59,2.00,2.80
53,17,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
53,17,small,OK,stage,Lifetime,0.10,0.11,0.00,0.20
53,17,small,OK,stage,Collect,0.00,0.04,0.00,0.10
53,17,small,OK,stage,Reach,0.70,0.71,0.60,0.80
53,17,small,OK,stage,ApplyCommands,0.10,0.07,0.00,0.20
53,17,small,OK,frame,frame,12.00,12.56,11.20,13.90
53,17,small,OK,count,created,1.00,0.89,0.00,3.00
53,17,small,OK,count,destroyed,1.00,0.89,0.00,3.00
53,17,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
53,17,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
53,17,small,OK,count,alive,220.00,220.00,216.00,222.00
54,17,large,OK,stage,SpawnEnemies,0.00,0.27,0.00,1.50
54,17,large,OK,stage,FireBullets,0.50,0.43,0.00,1.10
54,17,large,OK,stage,Movement,8.90,9.60,5.40,11.20
54,17,large,OK,stage,GridBuild,25.80,27.65,23.20,29.60
54,17,large,OK,stage,Hit,26.50,29.75,20.40,45.50
54,17,large,OK,stage,DispatchEvents,0.50,0.60,0.00,1.00
54,17,large,OK,stage,Lifetime,0.80,0.92,0.60,1.00
54,17,large,OK,stage,Collect,0.20,0.24,0.10,0.40
54,17,large,OK,stage,Reach,6.50,6.78,6.30,6.90
54,17,large,OK,stage,ApplyCommands,0.80,1.00,0.00,1.60
54,17,large,OK,frame,frame,70.70,77.58,61.40,105.60
54,17,large,OK,count,created,10.00,9.27,0.00,31.00
54,17,large,OK,count,destroyed,8.00,9.27,0.00,20.00
54,17,large,OK,count,commands_applied,12.00,13.02,0.00,28.00
54,17,large,OK,count,hits_delivered,5.00,5.68,0.00,13.00
54,17,large,OK,count,alive,2246.00,2248.20,2225.00,2266.00
55,18,boid,OK,stage,GridBuildSystem,100.90,99.97,71.40,123.90
55,18,boid,OK,stage,BoidSystem,500.00,529.45,416.90,717.80
55,18,boid,OK,stage,MovementSystem,24.50,26.87,21.50,39.20
55,18,boid,OK,stage,ApplyWorldBounds,50.10,51.20,49.60,51.70
55,18,boid,OK,stage,CollisionSystem,321.60,335.85,268.00,434.80
55,18,boid,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
55,18,boid,OK,frame,frame,1021.00,1043.41,867.70,1321.70
55,18,boid,OK,count,events_published,749.00,762.11,494.00,975.00
55,18,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
56,18,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
56,18,small,OK,stage,FireBullets,0.10,0.06,0.00,0.10
56,18,small,OK,stage,Movement,1.00,1.05,0.90,1.10
56,18,small,OK,stage,GridBuild,7.20,7.55,6.80,9.00
56,18,small,OK,stage,Hit,2.50,2.53,2.00,2.80
56,18,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
56,18,small,OK,stage,Lifetime,0.10,0.10,0.00,0.20
56,18,small,OK,stage,Collect,0.00,0.04,0.00,0.10
56,18,small,OK,stage,Reach,0.70,0.73,0.60,0.80
56,18,small,OK,stage,ApplyCommands,0.10,0.07,0.00,0.20
56,18,small,OK,frame,frame,12.00,12.48,11.20,13.90
56,18,small,OK,count,created,1.00,0.89,0.00,3.00
56,18,small,OK,count,destroyed,1.00,0.89,0.00,3.00
56,18,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
56,18,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
56,18,small,OK,count,alive,220.00,220.00,216.00,222.00
57,18,large,OK,stage,SpawnEnemies,0.00,0.24,0.00,1.40
57,18,large,OK,stage,FireBullets,0.50,0.41,0.00,1.00
57,18,large,OK,stage,Movement,9.20,9.64,5.60,11.60
57,18,large,OK,stage,GridBuild,25.70,26.58,22.90,29.20
57,18,large,OK,stage,Hit,19.70,23.85,17.70,43.00
57,18,large,OK,stage,DispatchEvents,0.50,0.51,0.00,1.00
57,18,large,OK,stage,Lifetime,0.90,0.89,0.60,1.00
57,18,large,OK,stage,Collect,0.20,0.22,0.10,0.40
57,18,large,OK,stage,Reach,6.50,6.86,6.30,6.90
57,18,large,OK,stage,ApplyCommands,0.80,0.87,0.00,1.60
57,18,large,OK,frame,frame,64.90,70.39,58.30,98.50
57,18,large,OK,count,created,10.00,9.27,0.00,31.00
57,18,large,OK,count,destroyed,9.00,9.27,0.00,20.00
57,18,large,OK,count,commands_applied,12.00,13.00,0.00,27.00
57,18,large,OK,count,hits_delivered,5.00,5.70,0.00,13.00
57,18,large,OK,count,alive,2246.00,2248.11,2228.00,2266.00
58,19,boid,OK,stage,GridBuildSystem,105.00,106.34,74.00,126.80
58,19,boid,OK,stage,BoidSystem,498.00,525.55,418.30,719.30
58,19,boid,OK,stage,MovementSystem,25.20,28.69,21.10,58.60
58,19,boid,OK,stage,ApplyWorldBounds,50.10,52.78,49.60,79.80
58,19,boid,OK,stage,CollisionSystem,322.40,342.33,263.00,462.30
58,19,boid,OK,stage,ApplyCommands,0.10,0.06,0.00,0.10
58,19,boid,OK,frame,frame,1007.60,1055.74,866.00,1338.10
58,19,boid,OK,count,events_published,758.00,768.15,491.00,979.00
58,19,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
59,19,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
59,19,small,OK,stage,FireBullets,0.10,0.06,0.00,0.10
59,19,small,OK,stage,Movement,1.00,1.06,0.90,1.10
59,19,small,OK,stage,GridBuild,7.20,7.58,6.80,9.00
59,19,small,OK,stage,Hit,2.50,2.60,2.00,2.80
59,19,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
59,19,small,OK,stage,Lifetime,0.10,0.10,0.00,0.20
59,19,small,OK,stage,Collect,0.00,0.04,0.00,0.10
59,19,small,OK,stage,Reach,0.70,0.71,0.60,0.80
59,19,small,OK,stage,ApplyCommands,0.10,0.07,0.00,0.20
59,19,small,OK,frame,frame,12.00,12.55,11.10,13.90
59,19,small,OK,count,created,1.00,0.89,0.00,3.00
59,19,small,OK,count,destroyed,1.00,0.89,0.00,3.00
59,19,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
59,19,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
59,19,small,OK,count,alive,220.00,220.00,216.00,222.00
60,19,large,OK,stage,SpawnEnemies,0.00,0.23,0.00,1.30
60,19,large,OK,stage,FireBullets,0.50,0.40,0.00,1.00
60,19,large,OK,stage,Movement,10.30,10.67,6.20,12.70
60,19,large,OK,stage,GridBuild,26.20,27.03,23.60,29.80
60,19,large,OK,stage,Hit,19.80,22.39,17.80,35.00
60,19,large,OK,stage,DispatchEvents,0.40,0.47,0.00,0.90
60,19,large,OK,stage,Lifetime,0.90,0.91,0.60,1.10
60,19,large,OK,stage,Collect,0.20,0.21,0.10,0.40
60,19,large,OK,stage,Reach,6.60,6.90,6.40,7.00
60,19,large,OK,stage,ApplyCommands,0.70,0.80,0.00,1.50
60,19,large,OK,frame,frame,66.30,70.30,60.30,95.00
60,19,large,OK,count,created,10.00,9.27,0.00,31.00
60,19,large,OK,count,destroyed,9.00,9.27,0.00,20.00
60,19,large,OK,count,commands_applied,12.00,13.00,0.00,27.00
60,19,large,OK,count,hits_delivered,5.00,5.70,0.00,14.00
60,19,large,OK,count,alive,2246.00,2247.82,2226.00,2266.00
61,20,boid,OK,stage,GridBuildSystem,98.40,99.17,74.10,123.40
61,20,boid,OK,stage,BoidSystem,452.00,498.97,413.30,702.20
61,20,boid,OK,stage,MovementSystem,24.30,25.48,20.20,33.30
61,20,boid,OK,stage,ApplyWorldBounds,50.00,50.44,49.60,51.10
61,20,boid,OK,stage,CollisionSystem,310.20,322.69,267.00,397.60
61,20,boid,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
61,20,boid,OK,frame,frame,949.70,996.82,845.00,1238.70
61,20,boid,OK,count,events_published,753.00,761.05,442.00,983.00
61,20,boid,OK,count,events_dropped,0.00,0.00,0.00,0.00
62,20,small,OK,stage,SpawnEnemies,0.00,0.04,0.00,0.20
62,20,small,OK,stage,FireBullets,0.10,0.07,0.00,0.10
62,20,small,OK,stage,Movement,1.00,1.08,0.90,1.10
62,20,small,OK,stage,GridBuild,7.20,7.57,6.80,9.00
62,20,small,OK,stage,Hit,2.50,2.58,2.00,2.80
62,20,small,OK,stage,DispatchEvents,0.10,0.06,0.00,0.10
62,20,small,OK,stage,Lifetime,0.10,0.10,0.00,0.20
62,20,small,OK,stage,Collect,0.00,0.04,0.00,0.10
62,20,small,OK,stage,Reach,0.70,0.74,0.60,0.80
62,20,small,OK,stage,ApplyCommands,0.10,0.07,0.00,0.20
62,20,small,OK,frame,frame,12.00,12.60,11.30,13.90
62,20,small,OK,count,created,1.00,0.89,0.00,3.00
62,20,small,OK,count,destroyed,1.00,0.89,0.00,3.00
62,20,small,OK,count,commands_applied,1.00,1.10,0.00,6.00
62,20,small,OK,count,hits_delivered,0.00,0.33,0.00,1.00
62,20,small,OK,count,alive,220.00,220.00,216.00,222.00
63,20,large,OK,stage,SpawnEnemies,0.00,0.25,0.00,1.40
63,20,large,OK,stage,FireBullets,0.50,0.45,0.00,1.00
63,20,large,OK,stage,Movement,9.20,9.63,5.50,11.80
63,20,large,OK,stage,GridBuild,25.70,26.66,22.90,29.40
63,20,large,OK,stage,Hit,19.60,23.42,17.80,41.60
63,20,large,OK,stage,DispatchEvents,0.50,0.53,0.00,1.00
63,20,large,OK,stage,Lifetime,0.80,0.86,0.60,1.00
63,20,large,OK,stage,Collect,0.20,0.21,0.10,0.30
63,20,large,OK,stage,Reach,6.50,6.73,6.30,6.90
63,20,large,OK,stage,ApplyCommands,0.80,0.87,0.00,1.50
63,20,large,OK,frame,frame,64.90,69.91,57.90,99.60
63,20,large,OK,count,created,10.00,9.28,0.00,31.00
63,20,large,OK,count,destroyed,9.00,9.27,0.00,20.00
63,20,large,OK,count,commands_applied,13.00,13.04,0.00,27.00
63,20,large,OK,count,hits_delivered,5.00,5.61,0.00,13.00
63,20,large,OK,count,alive,2246.00,2247.58,2221.00,2266.00
64,1,boid-slow,OK,stage,GridBuildSystem,115.20,114.31,90.90,127.90
64,1,boid-slow,OK,stage,BoidSystem,481.90,495.42,412.10,610.90
64,1,boid-slow,OK,stage,MovementSystem,25.80,27.10,21.50,39.20
64,1,boid-slow,OK,stage,ApplyWorldBounds,108.80,108.26,92.60,120.50
64,1,boid-slow,OK,stage,CollisionSystem,478.90,505.26,341.10,686.50
64,1,boid-slow,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
64,1,boid-slow,OK,frame,frame,1224.50,1250.42,1048.60,1462.00
64,1,boid-slow,OK,count,events_published,2465.00,2617.60,1619.00,3854.00
64,1,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
65,2,boid-slow,OK,stage,GridBuildSystem,106.50,107.99,87.20,120.80
65,2,boid-slow,OK,stage,BoidSystem,476.80,494.44,414.90,611.50
65,2,boid-slow,OK,stage,MovementSystem,25.50,26.96,21.90,38.10
65,2,boid-slow,OK,stage,ApplyWorldBounds,107.50,108.42,99.50,115.60
65,2,boid-slow,OK,stage,CollisionSystem,615.40,645.24,385.30,926.10
65,2,boid-slow,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
65,2,boid-slow,OK,frame,frame,1357.00,1383.11,1135.00,1663.90
65,2,boid-slow,OK,count,events_published,3295.00,3459.04,1725.00,5232.00
65,2,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
66,3,boid-slow,OK,stage,GridBuildSystem,118.20,118.06,96.60,133.60
66,3,boid-slow,OK,stage,BoidSystem,478.30,491.91,406.70,617.20
66,3,boid-slow,OK,stage,MovementSystem,25.70,26.57,20.90,34.90
66,3,boid-slow,OK,stage,ApplyWorldBounds,113.40,113.44,98.90,120.80
66,3,boid-slow,OK,stage,CollisionSystem,673.40,798.69,381.90,1503.40
66,3,boid-slow,OK,stage,ApplyCommands,0.10,0.08,0.00,0.10
66,3,boid-slow,OK,frame,frame,1428.60,1548.75,1112.50,2282.50
66,3,boid-slow,OK,count,events_published,3255.00,4084.67,1788.00,8610.00
66,3,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
67,4,boid-slow,OK,stage,GridBuildSystem,110.70,111.23,88.20,123.90
67,4,boid-slow,OK,stage,BoidSystem,474.50,490.89,411.30,611.00
67,4,boid-slow,OK,stage,MovementSystem,25.50,26.56,21.00,39.10
67,4,boid-slow,OK,stage,ApplyWorldBounds,103.90,104.00,87.40,114.70
67,4,boid-slow,OK,stage,CollisionSystem,532.40,535.95,363.90,688.90
67,4,boid-slow,OK,stage,ApplyCommands,0.10,0.07,0.00,0.10
67,4,boid-slow,OK,frame,frame,1267.60,1268.70,1058.30,1462.70
67,4,boid-slow,OK,count,events_published,2730.00,2737.38,1610.00,3687.00
67,4,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
68,5,boid-slow,OK,stage,GridBuildSystem,120.80,120.49,95.00,134.70
68,5,boid-slow,OK,stage,BoidSystem,480.50,499.23,419.30,621.80
68,5,boid-slow,OK,stage,MovementSystem,25.40,26.11,21.10,32.90
68,5,boid-slow,OK,stage,ApplyWorldBounds,114.40,114.65,104.10,122.40
68,5,boid-slow,OK,stage,CollisionSystem,747.60,770.64,439.70,1117.00
68,5,boid-slow,OK,stage,ApplyCommands,0.10,0.08,0.00,0.10
68,5,boid-slow,OK,frame,frame,1502.80,1531.19,1162.20,1882.10
68,5,boid-slow,OK,count,events_published,3448.00,3673.79,1907.00,5737.00
68,5,boid-slow,OK,count,events_dropped,0.00,0.00,0.00,0.00
69,1,wake,OK,wake,A_kick1_poll_total,4.90,7.99,3.20,9.70
69,1,wake,OK,wake,A_kick1_poll_to_start,4.70,7.37,1.80,8.70
69,1,wake,OK,wake,B_kick1_waitfor,1.70,2.54,1.00,6.10
69,1,wake,OK,wake,C_kick20_waitfor_total,29.80,32.91,5.80,74.70
69,1,wake,OK,wake,C_kick20_kick_part,29.40,32.15,5.20,74.50
70,2,wake,OK,wake,A_kick1_poll_total,4.40,8.12,3.20,8.40
70,2,wake,OK,wake,A_kick1_poll_to_start,4.20,7.52,1.70,7.50
70,2,wake,OK,wake,B_kick1_waitfor,1.70,2.15,1.00,3.30
70,2,wake,OK,wake,C_kick20_waitfor_total,32.40,38.36,5.90,81.40
70,2,wake,OK,wake,C_kick20_kick_part,31.80,37.32,5.20,80.90
71,3,wake,OK,wake,A_kick1_poll_total,4.80,8.53,3.20,8.20
71,3,wake,OK,wake,A_kick1_poll_to_start,4.60,7.50,1.70,7.50
71,3,wake,OK,wake,B_kick1_waitfor,1.70,2.52,1.00,3.50
71,3,wake,OK,wake,C_kick20_waitfor_total,33.60,40.35,4.10,84.80
71,3,wake,OK,wake,C_kick20_kick_part,33.00,39.26,3.40,84.30
72,4,wake,OK,wake,A_kick1_poll_total,4.70,9.14,3.20,8.80
72,4,wake,OK,wake,A_kick1_poll_to_start,4.50,8.20,1.80,7.70
72,4,wake,OK,wake,B_kick1_waitfor,1.70,2.73,1.00,3.20
72,4,wake,OK,wake,C_kick20_waitfor_total,33.70,41.21,5.40,85.60
72,4,wake,OK,wake,C_kick20_kick_part,33.20,40.13,4.70,85.30
73,5,wake,OK,wake,A_kick1_poll_total,4.80,8.69,3.70,8.80
73,5,wake,OK,wake,A_kick1_poll_to_start,4.60,8.17,2.00,7.70
73,5,wake,OK,wake,B_kick1_waitfor,1.70,2.48,1.10,3.30
73,5,wake,OK,wake,C_kick20_waitfor_total,31.00,35.51,5.70,76.30
73,5,wake,OK,wake,C_kick20_kick_part,30.60,34.73,5.10,75.90
